product_id,product_name,product_features,discount(%),price(INR),rating
7001,Sony Mobile Model 7001,"64MP Camera, 6000mAh Battery, 5G",11,48453,3.3
7002,OnePlus Mobile Model 7002,"50MP Camera, 4000mAh Battery, 5G",35,112598,3.8
7003,Acer Smartwatch Model 7003,"Heart Rate, LCD Display",32,35451,3.9
7004,Dell Smartwatch Model 7004,"SpO2, AMOLED Display",8,85816,3.7
7005,Sony Mobile Model 7005,"108MP Camera, 6000mAh Battery, 5G",18,49869,3.7
7006,Lenovo Smartwatch Model 7006,"Heart Rate, LCD Display",50,53048,3.8
7007,Sony Mobile Model 7007,"108MP Camera, 4000mAh Battery, 5G",36,147394,4.8
7008,Xiaomi Smartwatch Model 7008,"Heart Rate, AMOLED Display",40,98460,3.5
7009,Lenovo Smartwatch Model 7009,"Heart Rate, AMOLED Display",22,90084,3.8
7010,Samsung Smartwatch Model 7010,"GPS, LCD Display",25,109385,4.2
7011,Sony Mobile Model 7011,"108MP Camera, 6000mAh Battery, 5G",29,37970,3.7
7012,Xiaomi Mobile Model 7012,"108MP Camera, 4000mAh Battery, 5G",26,69794,4.6
7013,Dell Smartwatch Model 7013,"GPS, LCD Display",26,105531,3.8
7014,Xiaomi Laptop Model 7014,"i7, 8GB RAM, 512GB SSD",33,134937,4.8
7015,Sony Smartwatch Model 7015,"GPS, AMOLED Display",5,147567,3.6
7016,Acer Laptop Model 7016,"i7, 32GB RAM, 256GB SSD",46,63139,4.7
7017,HP Smartwatch Model 7017,"Heart Rate, AMOLED Display",13,123920,3.2
7018,Acer Laptop Model 7018,"i7, 32GB RAM, 1TB SSD",14,140560,3.3
7019,Samsung Smartwatch Model 7019,"SpO2, AMOLED Display",35,121180,3.9
7020,HP Smartwatch Model 7020,"SpO2, AMOLED Display",19,39485,4.6
7021,HP Smartwatch Model 7021,"SpO2, LCD Display",15,92588,5.0
7022,Samsung Smartwatch Model 7022,"GPS, LCD Display",33,22312,4.8
7023,Samsung Smartwatch Model 7023,"Heart Rate, LCD Display",37,6453,4.7
7024,Asus Laptop Model 7024,"i7, 16GB RAM, 256GB SSD",14,64229,3.8
7025,Asus Mobile Model 7025,"50MP Camera, 4000mAh Battery, 5G",15,85942,4.3
7026,HP Laptop Model 7026,"Ryzen 5, 32GB RAM, 256GB SSD",16,119093,4.0
7027,Sony Laptop Model 7027,"i7, 32GB RAM, 512GB SSD",7,139410,4.1
7028,Dell Mobile Model 7028,"50MP Camera, 6000mAh Battery, 5G",7,63146,4.4
7029,OnePlus Mobile Model 7029,"50MP Camera, 6000mAh Battery, 5G",14,136773,3.8
7030,HP Laptop Model 7030,"i7, 32GB RAM, 1TB SSD",15,42148,4.2
7031,Sony Smartwatch Model 7031,"GPS, AMOLED Display",31,50310,4.7
7032,Asus Smartwatch Model 7032,"GPS, LCD Display",49,70942,4.4
7033,Dell Mobile Model 7033,"64MP Camera, 6000mAh Battery, 5G",41,73156,3.2
7034,Samsung Mobile Model 7034,"108MP Camera, 5000mAh Battery, 5G",23,145253,4.0
7035,Acer Mobile Model 7035,"108MP Camera, 4000mAh Battery, 5G",36,14053,3.3
7036,Acer Laptop Model 7036,"Ryzen 7, 32GB RAM, 256GB SSD",33,82392,4.4
7037,Lenovo Laptop Model 7037,"Ryzen 7, 16GB RAM, 256GB SSD",27,101357,4.4
7038,Acer Smartwatch Model 7038,"GPS, AMOLED Display",26,78180,3.1
7039,OnePlus Smartwatch Model 7039,"GPS, AMOLED Display",20,84135,3.7
7040,HP Smartwatch Model 7040,"GPS, AMOLED Display",21,27460,3.7
7041,Samsung Laptop Model 7041,"Ryzen 7, 16GB RAM, 1TB SSD",42,110156,4.8
7042,Dell Laptop Model 7042,"i5, 8GB RAM, 512GB SSD",25,73904,4.2
7043,Apple Smartwatch Model 7043,"GPS, LCD Display",20,96775,3.3
7044,OnePlus Mobile Model 7044,"108MP Camera, 6000mAh Battery, 5G",43,127885,3.2
7045,Xiaomi Smartwatch Model 7045,"SpO2, LCD Display",13,109350,3.5
7046,Lenovo Laptop Model 7046,"Ryzen 7, 8GB RAM, 256GB SSD",10,87520,3.1
7047,Samsung Laptop Model 7047,"i7, 32GB RAM, 512GB SSD",28,148915,4.4
7048,Lenovo Laptop Model 7048,"i5, 8GB RAM, 256GB SSD",30,144756,3.2
7049,Asus Mobile Model 7049,"50MP Camera, 4000mAh Battery, 5G",35,88239,3.1
7050,HP Laptop Model 7050,"i7, 8GB RAM, 512GB SSD",15,82004,3.5
7051,Sony Laptop Model 7051,"i7, 8GB RAM, 1TB SSD",32,39908,3.4
7052,Dell Mobile Model 7052,"64MP Camera, 6000mAh Battery, 5G",11,18114,4.5
7053,Apple Mobile Model 7053,"64MP Camera, 4000mAh Battery, 5G",23,74817,4.6
7054,Lenovo Mobile Model 7054,"64MP Camera, 5000mAh Battery, 5G",18,123882,3.8
7055,OnePlus Mobile Model 7055,"50MP Camera, 5000mAh Battery, 5G",11,45645,4.5
7056,HP Mobile Model 7056,"108MP Camera, 5000mAh Battery, 5G",12,115827,5.0
7057,Lenovo Mobile Model 7057,"50MP Camera, 6000mAh Battery, 5G",45,77274,4.2
7058,Acer Mobile Model 7058,"108MP Camera, 6000mAh Battery, 5G",46,88496,4.6
7059,Samsung Laptop Model 7059,"Ryzen 5, 16GB RAM, 1TB SSD",33,33594,4.5
7060,Dell Smartwatch Model 7060,"Heart Rate, AMOLED Display",22,141345,4.5
7061,Apple Mobile Model 7061,"50MP Camera, 4000mAh Battery, 5G",40,10485,3.6
7062,Asus Mobile Model 7062,"108MP Camera, 5000mAh Battery, 5G",32,75331,3.6
7063,Dell Mobile Model 7063,"108MP Camera, 4000mAh Battery, 5G",25,81665,4.5
7064,HP Smartwatch Model 7064,"SpO2, LCD Display",38,120923,4.9
7065,Asus Laptop Model 7065,"i7, 32GB RAM, 1TB SSD",18,65710,3.2
7066,Asus Smartwatch Model 7066,"Heart Rate, LCD Display",29,5229,4.4
7067,Asus Laptop Model 7067,"i7, 16GB RAM, 1TB SSD",15,15269,3.2
7068,Xiaomi Laptop Model 7068,"Ryzen 5, 32GB RAM, 256GB SSD",12,142740,4.6
7069,HP Smartwatch Model 7069,"GPS, AMOLED Display",24,121520,4.6
7070,HP Laptop Model 7070,"i5, 8GB RAM, 512GB SSD",45,110054,3.1
7071,OnePlus Mobile Model 7071,"64MP Camera, 5000mAh Battery, 5G",11,92392,4.5
7072,Lenovo Mobile Model 7072,"64MP Camera, 5000mAh Battery, 5G",25,82141,3.2
7073,Asus Mobile Model 7073,"64MP Camera, 4000mAh Battery, 5G",25,90585,4.6
7074,Asus Laptop Model 7074,"Ryzen 7, 8GB RAM, 1TB SSD",18,41596,4.3
7075,OnePlus Laptop Model 7075,"i7, 32GB RAM, 512GB SSD",48,6202,4.1
7076,OnePlus Mobile Model 7076,"108MP Camera, 6000mAh Battery, 5G",29,113278,4.5
7077,Xiaomi Laptop Model 7077,"i7, 16GB RAM, 256GB SSD",39,121329,4.0
7078,Xiaomi Laptop Model 7078,"Ryzen 7, 32GB RAM, 1TB SSD",20,111931,4.7
7079,Dell Laptop Model 7079,"Ryzen 5, 16GB RAM, 256GB SSD",39,117900,4.5
7080,Sony Laptop Model 7080,"i5, 8GB RAM, 512GB SSD",21,31982,4.6
7081,OnePlus Smartwatch Model 7081,"Heart Rate, LCD Display",18,137942,4.2
7082,Xiaomi Smartwatch Model 7082,"GPS, LCD Display",34,138315,3.7
7083,Apple Mobile Model 7083,"64MP Camera, 4000mAh Battery, 5G",19,134174,3.2
7084,Dell Smartwatch Model 7084,"GPS, AMOLED Display",11,16839,3.8
7085,Asus Laptop Model 7085,"i7, 16GB RAM, 512GB SSD",26,86978,4.2
7086,Xiaomi Mobile Model 7086,"108MP Camera, 6000mAh Battery, 5G",19,76750,3.8
7087,Samsung Laptop Model 7087,"Ryzen 7, 16GB RAM, 512GB SSD",34,135250,4.0
7088,Asus Mobile Model 7088,"64MP Camera, 4000mAh Battery, 5G",8,44505,4.7
7089,Sony Mobile Model 7089,"108MP Camera, 6000mAh Battery, 5G",37,108759,3.8
7090,Dell Mobile Model 7090,"64MP Camera, 6000mAh Battery, 5G",31,28642,4.9
7091,OnePlus Laptop Model 7091,"i5, 16GB RAM, 512GB SSD",31,7702,4.3
7092,HP Smartwatch Model 7092,"Heart Rate, LCD Display",49,35942,3.9
7093,HP Mobile Model 7093,"108MP Camera, 4000mAh Battery, 5G",26,52829,4.5
7094,HP Mobile Model 7094,"50MP Camera, 5000mAh Battery, 5G",18,60428,3.7
7095,OnePlus Smartwatch Model 7095,"Heart Rate, AMOLED Display",20,7596,3.3
7096,Apple Smartwatch Model 7096,"Heart Rate, LCD Display",33,128674,4.0
7097,Acer Smartwatch Model 7097,"Heart Rate, AMOLED Display",8,132356,4.9
7098,Samsung Smartwatch Model 7098,"Heart Rate, LCD Display",13,23831,3.9
7099,Acer Smartwatch Model 7099,"SpO2, AMOLED Display",8,36485,3.9
7100,Acer Mobile Model 7100,"50MP Camera, 4000mAh Battery, 5G",37,120394,4.1
7101,Sony Mobile Model 7101,"64MP Camera, 6000mAh Battery, 5G",31,119365,3.1
7102,Acer Smartwatch Model 7102,"SpO2, LCD Display",30,103925,3.1
7103,Dell Laptop Model 7103,"i7, 16GB RAM, 1TB SSD",44,113888,3.7
7104,Apple Smartwatch Model 7104,"GPS, AMOLED Display",25,120499,4.3
7105,Apple Mobile Model 7105,"50MP Camera, 5000mAh Battery, 5G",24,134919,4.7
7106,Acer Mobile Model 7106,"108MP Camera, 6000mAh Battery, 5G",15,67788,3.3
7107,Sony Smartwatch Model 7107,"Heart Rate, AMOLED Display",19,39735,3.6
7108,OnePlus Mobile Model 7108,"108MP Camera, 4000mAh Battery, 5G",6,37900,4.1
7109,HP Laptop Model 7109,"i5, 16GB RAM, 512GB SSD",19,56697,3.6
7110,Apple Mobile Model 7110,"64MP Camera, 4000mAh Battery, 5G",27,53017,3.1
7111,Samsung Smartwatch Model 7111,"SpO2, AMOLED Display",8,78100,3.2
7112,Xiaomi Mobile Model 7112,"64MP Camera, 6000mAh Battery, 5G",48,16651,3.9
7113,Apple Laptop Model 7113,"Ryzen 5, 8GB RAM, 512GB SSD",44,103556,3.8
7114,Asus Laptop Model 7114,"i5, 16GB RAM, 256GB SSD",40,146720,4.5
7115,Acer Laptop Model 7115,"i7, 16GB RAM, 256GB SSD",12,65460,3.1
7116,Samsung Smartwatch Model 7116,"GPS, AMOLED Display",23,91348,4.2
7117,Xiaomi Mobile Model 7117,"50MP Camera, 5000mAh Battery, 5G",46,19019,4.0
7118,HP Mobile Model 7118,"64MP Camera, 5000mAh Battery, 5G",16,63086,3.3
7119,Apple Mobile Model 7119,"50MP Camera, 6000mAh Battery, 5G",38,86188,4.3
7120,Xiaomi Mobile Model 7120,"50MP Camera, 6000mAh Battery, 5G",42,111314,3.0
7121,Apple Mobile Model 7121,"50MP Camera, 5000mAh Battery, 5G",34,23810,3.7
7122,Apple Mobile Model 7122,"50MP Camera, 4000mAh Battery, 5G",20,134368,3.8
7123,Asus Laptop Model 7123,"Ryzen 5, 32GB RAM, 1TB SSD",41,123275,4.6
7124,HP Laptop Model 7124,"Ryzen 7, 16GB RAM, 512GB SSD",21,39786,4.6
7125,Samsung Mobile Model 7125,"64MP Camera, 5000mAh Battery, 5G",34,99753,4.7
7126,Samsung Smartwatch Model 7126,"SpO2, AMOLED Display",27,107153,3.7
7127,Acer Laptop Model 7127,"Ryzen 5, 32GB RAM, 1TB SSD",8,64121,3.1
7128,Xiaomi Laptop Model 7128,"Ryzen 7, 8GB RAM, 1TB SSD",41,115284,4.3
7129,Acer Laptop Model 7129,"Ryzen 7, 16GB RAM, 256GB SSD",28,123033,3.6
7130,Asus Mobile Model 7130,"64MP Camera, 5000mAh Battery, 5G",10,107184,4.9
7131,Apple Mobile Model 7131,"64MP Camera, 4000mAh Battery, 5G",23,134010,4.7
7132,Asus Smartwatch Model 7132,"SpO2, LCD Display",8,126142,3.8
7133,Samsung Smartwatch Model 7133,"Heart Rate, LCD Display",32,130263,3.6
7134,Acer Smartwatch Model 7134,"GPS, LCD Display",16,93385,4.2
7135,Lenovo Smartwatch Model 7135,"GPS, LCD Display",39,66007,3.4
7136,Asus Laptop Model 7136,"Ryzen 7, 8GB RAM, 512GB SSD",22,63088,4.0
7137,Apple Mobile Model 7137,"108MP Camera, 6000mAh Battery, 5G",20,15408,3.4
7138,Acer Mobile Model 7138,"64MP Camera, 6000mAh Battery, 5G",35,145923,3.8
7139,Apple Laptop Model 7139,"i5, 8GB RAM, 256GB SSD",12,47782,4.5
7140,Lenovo Smartwatch Model 7140,"Heart Rate, AMOLED Display",15,43086,4.5
7141,Asus Smartwatch Model 7141,"SpO2, LCD Display",25,149138,4.7
7142,Acer Mobile Model 7142,"50MP Camera, 4000mAh Battery, 5G",35,147116,4.2
7143,Samsung Smartwatch Model 7143,"Heart Rate, AMOLED Display",5,78221,4.1
7144,HP Smartwatch Model 7144,"Heart Rate, AMOLED Display",46,92335,4.6
7145,Lenovo Smartwatch Model 7145,"SpO2, LCD Display",45,71317,4.2
7146,OnePlus Laptop Model 7146,"i5, 32GB RAM, 1TB SSD",17,6443,3.9
7147,Xiaomi Laptop Model 7147,"Ryzen 7, 32GB RAM, 256GB SSD",25,20828,4.3
7148,Asus Mobile Model 7148,"50MP Camera, 6000mAh Battery, 5G",11,149931,4.0
7149,Dell Laptop Model 7149,"Ryzen 5, 32GB RAM, 512GB SSD",35,64051,4.1
7150,Asus Mobile Model 7150,"108MP Camera, 4000mAh Battery, 5G",31,103593,4.7
7151,HP Smartwatch Model 7151,"SpO2, LCD Display",42,25165,3.6
7152,Acer Laptop Model 7152,"Ryzen 7, 16GB RAM, 256GB SSD",23,28947,5.0
7153,HP Laptop Model 7153,"Ryzen 7, 16GB RAM, 1TB SSD",10,113908,3.9
7154,Asus Smartwatch Model 7154,"GPS, AMOLED Display",29,88092,4.2
7155,HP Laptop Model 7155,"Ryzen 7, 8GB RAM, 256GB SSD",29,53944,4.9
7156,Samsung Smartwatch Model 7156,"Heart Rate, AMOLED Display",43,39953,4.1
7157,HP Mobile Model 7157,"50MP Camera, 4000mAh Battery, 5G",19,97038,4.7
7158,Sony Mobile Model 7158,"64MP Camera, 5000mAh Battery, 5G",19,9791,3.4
7159,OnePlus Mobile Model 7159,"50MP Camera, 4000mAh Battery, 5G",16,11342,3.3
7160,HP Smartwatch Model 7160,"Heart Rate, AMOLED Display",5,31158,4.5
7161,Xiaomi Mobile Model 7161,"50MP Camera, 5000mAh Battery, 5G",44,102007,4.7
7162,Lenovo Smartwatch Model 7162,"SpO2, AMOLED Display",9,109510,3.0
7163,Sony Smartwatch Model 7163,"Heart Rate, AMOLED Display",34,34832,3.4
7164,Lenovo Mobile Model 7164,"50MP Camera, 4000mAh Battery, 5G",12,139680,4.0
7165,HP Mobile Model 7165,"50MP Camera, 6000mAh Battery, 5G",46,34322,4.9
7166,Asus Laptop Model 7166,"Ryzen 5, 16GB RAM, 512GB SSD",45,148565,4.3
7167,Samsung Smartwatch Model 7167,"Heart Rate, LCD Display",8,149230,4.7
7168,Dell Laptop Model 7168,"Ryzen 5, 8GB RAM, 1TB SSD",39,107911,4.5
7169,Asus Smartwatch Model 7169,"Heart Rate, LCD Display",41,127876,4.7
7170,Samsung Mobile Model 7170,"64MP Camera, 6000mAh Battery, 5G",20,119001,3.7
7171,Apple Laptop Model 7171,"Ryzen 5, 16GB RAM, 512GB SSD",21,10506,3.2
7172,Samsung Smartwatch Model 7172,"Heart Rate, LCD Display",49,70063,4.5
7173,Samsung Laptop Model 7173,"Ryzen 5, 16GB RAM, 512GB SSD",38,87111,4.2
7174,Sony Smartwatch Model 7174,"GPS, AMOLED Display",32,5730,3.9
7175,Samsung Mobile Model 7175,"50MP Camera, 4000mAh Battery, 5G",27,128953,4.4
7176,Xiaomi Smartwatch Model 7176,"SpO2, LCD Display",39,17237,3.6
7177,Sony Laptop Model 7177,"i7, 32GB RAM, 1TB SSD",28,49397,4.7
7178,Xiaomi Smartwatch Model 7178,"Heart Rate, LCD Display",8,136492,4.2
7179,Dell Mobile Model 7179,"108MP Camera, 4000mAh Battery, 5G",39,59659,3.7
7180,HP Laptop Model 7180,"i5, 16GB RAM, 512GB SSD",11,148415,3.9
7181,Samsung Smartwatch Model 7181,"GPS, LCD Display",32,143059,3.6
7182,Samsung Smartwatch Model 7182,"SpO2, LCD Display",48,44921,3.1
7183,Xiaomi Laptop Model 7183,"i5, 16GB RAM, 256GB SSD",15,95405,3.5
7184,Asus Smartwatch Model 7184,"GPS, AMOLED Display",41,63161,3.7
7185,Xiaomi Laptop Model 7185,"i7, 16GB RAM, 256GB SSD",43,18644,4.4
7186,OnePlus Mobile Model 7186,"108MP Camera, 4000mAh Battery, 5G",25,75147,3.8
7187,Dell Mobile Model 7187,"64MP Camera, 5000mAh Battery, 5G",43,48210,4.3
7188,Xiaomi Laptop Model 7188,"Ryzen 5, 32GB RAM, 1TB SSD",37,143378,4.1
7189,Lenovo Smartwatch Model 7189,"GPS, LCD Display",22,80299,3.6
7190,Asus Laptop Model 7190,"Ryzen 7, 8GB RAM, 1TB SSD",25,54292,4.6
7191,Acer Mobile Model 7191,"64MP Camera, 6000mAh Battery, 5G",11,85245,4.4
7192,OnePlus Laptop Model 7192,"Ryzen 7, 32GB RAM, 512GB SSD",17,80201,3.2
7193,Lenovo Smartwatch Model 7193,"SpO2, LCD Display",18,82593,4.0
7194,Xiaomi Laptop Model 7194,"Ryzen 7, 8GB RAM, 1TB SSD",9,113577,4.0
7195,Lenovo Smartwatch Model 7195,"GPS, LCD Display",28,114134,4.5
7196,Asus Smartwatch Model 7196,"SpO2, AMOLED Display",30,109031,4.1
7197,Apple Smartwatch Model 7197,"Heart Rate, AMOLED Display",42,126999,3.5
7198,Dell Mobile Model 7198,"108MP Camera, 6000mAh Battery, 5G",50,138262,5.0
7199,Asus Smartwatch Model 7199,"GPS, LCD Display",46,42443,3.3
7200,Samsung Mobile Model 7200,"64MP Camera, 4000mAh Battery, 5G",20,29513,4.0
7201,Xiaomi Laptop Model 7201,"i5, 16GB RAM, 512GB SSD",47,93905,3.7
7202,Dell Laptop Model 7202,"Ryzen 5, 16GB RAM, 1TB SSD",41,43999,5.0
7203,HP Smartwatch Model 7203,"SpO2, LCD Display",18,45476,3.7
7204,Lenovo Smartwatch Model 7204,"SpO2, LCD Display",16,62532,4.4
7205,Xiaomi Mobile Model 7205,"50MP Camera, 4000mAh Battery, 5G",10,88616,4.6
7206,Xiaomi Laptop Model 7206,"i7, 8GB RAM, 256GB SSD",19,7342,5.0
7207,Samsung Mobile Model 7207,"50MP Camera, 6000mAh Battery, 5G",18,89417,3.7
7208,Acer Mobile Model 7208,"108MP Camera, 5000mAh Battery, 5G",42,131185,3.4
7209,Acer Mobile Model 7209,"64MP Camera, 6000mAh Battery, 5G",31,130450,3.9
7210,HP Smartwatch Model 7210,"SpO2, LCD Display",25,19999,3.6
7211,OnePlus Smartwatch Model 7211,"SpO2, AMOLED Display",40,83650,4.6
7212,Lenovo Smartwatch Model 7212,"Heart Rate, LCD Display",47,52947,4.1
7213,Sony Laptop Model 7213,"i5, 8GB RAM, 1TB SSD",23,88510,3.6
7214,Dell Laptop Model 7214,"i7, 32GB RAM, 256GB SSD",32,144561,4.5
7215,Apple Mobile Model 7215,"50MP Camera, 4000mAh Battery, 5G",16,89494,4.7
7216,Acer Mobile Model 7216,"108MP Camera, 5000mAh Battery, 5G",6,139467,3.8
7217,Lenovo Mobile Model 7217,"50MP Camera, 4000mAh Battery, 5G",10,48977,3.2
7218,OnePlus Laptop Model 7218,"i7, 16GB RAM, 1TB SSD",38,108336,4.2
7219,Dell Smartwatch Model 7219,"SpO2, LCD Display",47,45094,3.6
7220,Acer Laptop Model 7220,"Ryzen 7, 32GB RAM, 1TB SSD",17,93939,3.2
7221,OnePlus Mobile Model 7221,"50MP Camera, 5000mAh Battery, 5G",8,26808,4.4
7222,Sony Laptop Model 7222,"Ryzen 5, 8GB RAM, 512GB SSD",10,84112,3.7
7223,OnePlus Laptop Model 7223,"i7, 16GB RAM, 512GB SSD",26,80389,3.6
7224,Asus Mobile Model 7224,"108MP Camera, 4000mAh Battery, 5G",49,92929,4.4
7225,Dell Mobile Model 7225,"64MP Camera, 5000mAh Battery, 5G",28,82988,4.0
7226,Xiaomi Mobile Model 7226,"50MP Camera, 5000mAh Battery, 5G",8,68248,4.4
7227,Acer Smartwatch Model 7227,"Heart Rate, LCD Display",16,26003,4.7
7228,Sony Mobile Model 7228,"50MP Camera, 6000mAh Battery, 5G",17,54962,4.4
7229,Acer Smartwatch Model 7229,"GPS, AMOLED Display",39,74915,3.0
7230,Asus Laptop Model 7230,"i7, 8GB RAM, 512GB SSD",45,76783,3.3
7231,Sony Mobile Model 7231,"108MP Camera, 5000mAh Battery, 5G",32,31895,4.4
7232,Asus Smartwatch Model 7232,"SpO2, LCD Display",33,116842,4.7
7233,Asus Mobile Model 7233,"50MP Camera, 5000mAh Battery, 5G",25,42832,3.1
7234,Asus Laptop Model 7234,"Ryzen 7, 8GB RAM, 1TB SSD",40,107034,3.4
7235,Sony Smartwatch Model 7235,"Heart Rate, LCD Display",29,35703,3.7
7236,Samsung Mobile Model 7236,"50MP Camera, 5000mAh Battery, 5G",45,54092,4.4
7237,HP Mobile Model 7237,"64MP Camera, 6000mAh Battery, 5G",13,16655,3.9
7238,Acer Mobile Model 7238,"64MP Camera, 6000mAh Battery, 5G",30,99430,3.3
7239,Lenovo Laptop Model 7239,"Ryzen 5, 32GB RAM, 256GB SSD",47,100593,4.5
7240,Apple Laptop Model 7240,"Ryzen 7, 16GB RAM, 256GB SSD",15,149377,3.4
7241,HP Mobile Model 7241,"50MP Camera, 4000mAh Battery, 5G",35,16887,4.9
7242,Lenovo Mobile Model 7242,"108MP Camera, 5000mAh Battery, 5G",30,105236,4.8
7243,Lenovo Smartwatch Model 7243,"SpO2, LCD Display",5,88538,3.9
7244,Xiaomi Smartwatch Model 7244,"GPS, LCD Display",41,138721,5.0
7245,OnePlus Smartwatch Model 7245,"Heart Rate, AMOLED Display",45,130016,4.9
7246,Dell Smartwatch Model 7246,"SpO2, LCD Display",47,54852,4.2
7247,Asus Smartwatch Model 7247,"Heart Rate, LCD Display",6,76691,3.4
7248,Lenovo Laptop Model 7248,"i7, 32GB RAM, 256GB SSD",48,10085,3.2
7249,Samsung Smartwatch Model 7249,"Heart Rate, LCD Display",31,88812,3.0
7250,Lenovo Smartwatch Model 7250,"Heart Rate, LCD Display",49,34893,3.5
7251,Xiaomi Smartwatch Model 7251,"GPS, LCD Display",46,47948,3.9
7252,HP Smartwatch Model 7252,"GPS, LCD Display",47,43959,4.5
7253,Acer Mobile Model 7253,"108MP Camera, 4000mAh Battery, 5G",48,15800,3.1
7254,Samsung Mobile Model 7254,"50MP Camera, 4000mAh Battery, 5G",30,99404,3.4
7255,OnePlus Mobile Model 7255,"108MP Camera, 5000mAh Battery, 5G",20,17667,3.4
7256,Dell Smartwatch Model 7256,"Heart Rate, LCD Display",42,117648,4.7
7257,OnePlus Laptop Model 7257,"Ryzen 7, 16GB RAM, 512GB SSD",24,133449,4.1
7258,Sony Smartwatch Model 7258,"Heart Rate, AMOLED Display",48,41130,4.4
7259,Acer Smartwatch Model 7259,"SpO2, LCD Display",19,43593,4.9
7260,OnePlus Laptop Model 7260,"Ryzen 7, 16GB RAM, 1TB SSD",37,113896,3.3
7261,Acer Mobile Model 7261,"108MP Camera, 4000mAh Battery, 5G",26,62794,3.1
7262,Dell Mobile Model 7262,"64MP Camera, 6000mAh Battery, 5G",49,20759,4.8
7263,HP Laptop Model 7263,"i7, 32GB RAM, 512GB SSD",39,145403,3.5
7264,Dell Laptop Model 7264,"Ryzen 7, 32GB RAM, 1TB SSD",11,98824,4.4
7265,Sony Laptop Model 7265,"i7, 32GB RAM, 512GB SSD",22,23003,4.0
7266,OnePlus Smartwatch Model 7266,"SpO2, AMOLED Display",5,105068,3.3
7267,Dell Mobile Model 7267,"50MP Camera, 4000mAh Battery, 5G",43,117717,3.9
7268,OnePlus Laptop Model 7268,"Ryzen 7, 8GB RAM, 1TB SSD",45,128613,4.0
7269,Asus Smartwatch Model 7269,"SpO2, AMOLED Display",23,130989,3.6
7270,Samsung Laptop Model 7270,"Ryzen 5, 16GB RAM, 512GB SSD",40,39320,4.0
7271,Samsung Mobile Model 7271,"108MP Camera, 5000mAh Battery, 5G",7,135625,4.5
7272,Lenovo Mobile Model 7272,"108MP Camera, 6000mAh Battery, 5G",50,68069,3.4
7273,HP Laptop Model 7273,"i7, 32GB RAM, 512GB SSD",50,140182,3.1
7274,OnePlus Smartwatch Model 7274,"GPS, LCD Display",30,76194,4.6
7275,HP Laptop Model 7275,"Ryzen 5, 16GB RAM, 512GB SSD",13,51044,3.4
7276,OnePlus Mobile Model 7276,"64MP Camera, 5000mAh Battery, 5G",42,144279,4.3
7277,Sony Smartwatch Model 7277,"Heart Rate, LCD Display",24,147638,4.7
7278,Xiaomi Laptop Model 7278,"Ryzen 7, 16GB RAM, 1TB SSD",8,91254,4.2
7279,Lenovo Laptop Model 7279,"i5, 16GB RAM, 256GB SSD",8,147336,4.8
7280,HP Mobile Model 7280,"64MP Camera, 5000mAh Battery, 5G",48,115916,4.4
7281,Sony Smartwatch Model 7281,"SpO2, AMOLED Display",23,34882,3.2
7282,Asus Smartwatch Model 7282,"Heart Rate, LCD Display",48,36377,3.8
7283,Xiaomi Mobile Model 7283,"64MP Camera, 6000mAh Battery, 5G",18,149492,4.1
7284,HP Smartwatch Model 7284,"Heart Rate, LCD Display",48,78963,3.5
7285,Apple Laptop Model 7285,"i5, 16GB RAM, 1TB SSD",11,127099,3.4
7286,Xiaomi Laptop Model 7286,"i7, 32GB RAM, 256GB SSD",35,92394,4.4
7287,Lenovo Mobile Model 7287,"64MP Camera, 6000mAh Battery, 5G",27,83507,4.3
7288,Lenovo Mobile Model 7288,"50MP Camera, 4000mAh Battery, 5G",33,126650,4.6
7289,HP Laptop Model 7289,"Ryzen 5, 32GB RAM, 256GB SSD",39,21438,3.4
7290,Xiaomi Mobile Model 7290,"64MP Camera, 5000mAh Battery, 5G",6,149633,3.8
7291,Lenovo Mobile Model 7291,"64MP Camera, 4000mAh Battery, 5G",7,134912,3.3
7292,Sony Mobile Model 7292,"64MP Camera, 5000mAh Battery, 5G",44,93178,4.9
7293,Apple Smartwatch Model 7293,"GPS, AMOLED Display",40,64224,4.0
7294,Lenovo Smartwatch Model 7294,"GPS, LCD Display",37,71795,3.1
7295,Apple Laptop Model 7295,"i5, 16GB RAM, 512GB SSD",15,87830,4.3
7296,Lenovo Smartwatch Model 7296,"Heart Rate, LCD Display",31,116814,3.7
7297,OnePlus Smartwatch Model 7297,"SpO2, LCD Display",40,64854,3.7
7298,Samsung Smartwatch Model 7298,"Heart Rate, AMOLED Display",13,108207,3.8
7299,Sony Smartwatch Model 7299,"SpO2, LCD Display",16,47648,4.5
7300,Asus Smartwatch Model 7300,"GPS, AMOLED Display",31,88244,5.0
7301,Sony Smartwatch Model 7301,"GPS, AMOLED Display",12,149467,4.3
7302,Samsung Mobile Model 7302,"64MP Camera, 4000mAh Battery, 5G",26,68492,4.0
7303,Acer Mobile Model 7303,"108MP Camera, 5000mAh Battery, 5G",7,116876,3.1
7304,OnePlus Smartwatch Model 7304,"GPS, LCD Display",7,122863,3.1
7305,HP Laptop Model 7305,"i5, 32GB RAM, 512GB SSD",43,67553,4.6
7306,HP Mobile Model 7306,"108MP Camera, 6000mAh Battery, 5G",9,115045,3.1
7307,HP Smartwatch Model 7307,"SpO2, LCD Display",41,50982,4.8
